,Month,DayofMonth,DayOfWeek,CRSDepTime,UniqueCarrier,Class
7259,1,5,6,1030,WN,1
7261,1,5,6,2035,WN,1
7262,1,5,6,1540,WN,0
7263,1,5,6,1150,WN,1
7265,1,5,6,820,WN,1
7267,1,5,6,1955,WN,0
7268,1,5,6,1610,WN,0
7269,1,5,6,1950,WN,0
7270,1,5,6,1300,WN,1
7271,1,5,6,1515,WN,0
7275,1,5,6,1825,WN,0
7284,1,5,6,1325,WN,0
7286,1,5,6,2025,WN,1
7287,1,5,6,1220,WN,1
7289,1,5,6,1425,WN,0
7290,1,5,6,1705,WN,0
7293,1,5,6,1825,WN,0
7294,1,5,6,1610,WN,0
7295,1,5,6,1405,WN,1
7297,1,5,6,1305,WN,0
7298,1,5,6,1735,WN,0
7299,1,5,6,925,WN,1
7300,1,5,6,1955,WN,1
7305,1,5,6,1115,WN,0
7306,1,5,6,1710,WN,1
7307,1,5,6,1650,WN,1
7308,1,5,6,1405,WN,0
7310,1,5,6,1915,WN,1
7311,1,5,6,1840,WN,0
7312,1,5,6,1255,WN,0
7315,1,5,6,1950,WN,1
7317,1,5,6,1845,WN,0
7318,1,5,6,1845,WN,1
7319,1,5,6,2100,WN,1
7321,1,5,6,1705,WN,0
7323,1,5,6,1200,WN,1
7327,1,5,6,1925,WN,1
7328,1,5,6,1430,WN,0
7329,1,5,6,840,WN,1
7331,1,5,6,1500,WN,0
7332,1,5,6,1140,WN,1
7333,1,5,6,1400,WN,0
7334,1,5,6,1735,WN,1
7335,1,5,6,1500,WN,0
7338,1,5,6,1720,WN,1
7341,1,5,6,1935,WN,1
7343,1,5,6,1620,WN,0
7344,1,5,6,1515,WN,1
7347,1,5,6,1915,WN,1
7349,1,5,6,1300,WN,0
7350,1,5,6,615,WN,1
7352,1,5,6,1400,WN,1
7354,1,5,6,1710,WN,1
7355,1,5,6,1345,WN,1
7356,1,5,6,1805,WN,1
7358,1,5,6,1400,WN,0
7360,1,5,6,1155,WN,0
7361,1,5,6,2010,WN,1
7362,1,5,6,1630,WN,1
7363,1,5,6,1330,WN,1
7364,1,5,6,1715,WN,0
7365,1,5,6,955,WN,0
7370,1,5,6,1835,WN,1
7373,1,5,6,935,WN,0
7374,1,5,6,1715,WN,1
7376,1,5,6,1645,WN,0
7377,1,5,6,1925,WN,0
7378,1,5,6,1605,WN,0
7379,1,5,6,1510,WN,0
7383,1,5,6,1515,WN,1
7385,1,5,6,1755,WN,1
7386,1,5,6,1815,WN,0
7388,1,5,6,2030,WN,0
7390,1,5,6,1210,WN,1
7391,1,5,6,1435,WN,0
7393,1,5,6,1955,WN,0
7395,1,5,6,1240,WN,1
7396,1,5,6,1845,WN,1
7397,1,5,6,820,WN,0
7398,1,5,6,1430,WN,1
7400,1,5,6,1755,WN,0
7401,1,5,6,1355,WN,1
7404,1,5,6,2000,WN,1
7406,1,5,6,1915,WN,0
7407,1,5,6,1305,WN,0
7408,1,5,6,1815,WN,1
7409,1,5,6,925,WN,0
7410,1,5,6,1640,WN,0
7411,1,5,6,825,WN,1
7416,1,5,6,1855,WN,0
7418,1,5,6,1445,WN,1
7419,1,5,6,1655,WN,1
7421,1,5,6,1740,WN,1
7423,1,5,6,2050,WN,0
7426,1,5,6,1040,WN,1
7428,1,5,6,1845,WN,0
7429,1,5,6,1150,WN,1
7431,1,5,6,1900,WN,1
7432,1,5,6,1010,WN,0
7434,1,5,6,1445,WN,0
7435,1,5,6,1715,WN,0
7436,1,5,6,1555,WN,1
7437,1,5,6,1305,WN,1
7438,1,5,6,645,WN,0
7440,1,5,6,1135,WN,1
7442,1,5,6,1650,WN,0
7443,1,5,6,2115,WN,1
7444,1,5,6,945,WN,1
7445,1,5,6,1750,WN,0
7446,1,5,6,1410,WN,1
7447,1,5,6,1900,WN,1
7449,1,5,6,1630,WN,1
7451,1,5,6,1635,WN,1
7453,1,5,6,1350,WN,0
7454,1,5,6,1920,WN,1
7459,1,5,6,825,WN,0
7464,1,5,6,2035,WN,1
7475,1,5,6,1635,WN,1
7480,1,5,6,1645,WN,0
7482,1,5,6,1610,WN,1
7483,1,5,6,1240,WN,1
7485,1,5,6,1055,WN,1
7487,1,5,6,1920,WN,0
7488,1,5,6,1120,WN,1
7489,1,5,6,1010,WN,0
7490,1,5,6,1935,WN,0
7492,1,5,6,1855,WN,0
7493,1,5,6,1445,WN,0
7494,1,5,6,1135,WN,1
7496,1,5,6,1705,WN,1
7497,1,5,6,1520,WN,0
7498,1,5,6,1310,WN,0
7501,1,5,6,1220,WN,1
7502,1,5,6,1930,WN,0
7505,1,5,6,1310,WN,1
7506,1,5,6,1650,WN,0
7507,1,5,6,1910,WN,1
7508,1,5,6,1015,WN,1
7510,1,5,6,1940,WN,1
7511,1,5,6,1520,WN,1
7512,1,5,6,1050,WN,1
7513,1,5,6,1500,WN,0
7515,1,5,6,1245,WN,0
7516,1,5,6,840,WN,1
7518,1,5,6,1945,WN,1
7519,1,5,6,1355,WN,1
7520,1,5,6,1125,WN,0
7522,1,5,6,1540,WN,0
7523,1,5,6,1630,WN,1
7524,1,5,6,1745,WN,1
7525,1,5,6,1200,WN,1
7526,1,5,6,900,WN,0
7528,1,5,6,2000,WN,0
7529,1,5,6,830,WN,1
7531,1,5,6,1500,WN,0
7532,1,5,6,1300,WN,1
7534,1,5,6,1030,WN,1
7535,1,5,6,1400,WN,0
7536,1,5,6,1600,WN,1
7537,1,5,6,1700,WN,0
7538,1,5,6,1100,WN,0
7539,1,5,6,1800,WN,0
7540,1,5,6,1900,WN,0
7541,1,5,6,1500,WN,1
7544,1,5,6,1425,WN,1
7546,1,5,6,1210,WN,0
7547,1,5,6,1715,WN,0
7548,1,5,6,1445,WN,1
7549,1,5,6,1115,WN,1
7550,1,5,6,2000,WN,0
7551,1,5,6,1705,WN,0
7553,1,5,6,1850,WN,1
7557,1,5,6,1540,WN,0
7558,1,5,6,915,WN,0
7559,1,5,6,1650,WN,1
7560,1,5,6,1855,WN,0
7561,1,5,6,1825,WN,1
7562,1,5,6,1215,WN,0
7563,1,5,6,1635,WN,1
7564,1,5,6,1300,WN,0
7565,1,5,6,855,WN,0
7566,1,5,6,1815,WN,1
7567,1,5,6,1125,WN,1
7572,1,5,6,1250,WN,1
7573,1,5,6,1430,WN,0
7574,1,5,6,1700,WN,1
7575,1,5,6,955,WN,1
7576,1,5,6,1140,WN,0
7577,1,5,6,1745,WN,0
7578,1,5,6,1550,WN,1
7579,1,5,6,1330,WN,1
7580,1,5,6,1620,WN,1
7582,1,5,6,2010,WN,0
7583,1,5,6,1040,WN,1
7585,1,5,6,1415,WN,1
7586,1,5,6,1145,WN,0
7588,1,5,6,1655,WN,1
7589,1,5,6,940,WN,0
7590,1,5,6,1300,WN,1
7592,1,5,6,1640,WN,1
7593,1,5,6,1850,WN,1
7594,1,5,6,1630,WN,1
7597,1,5,6,1220,WN,1
7599,1,5,6,1405,WN,0
7600,1,5,6,1810,WN,1
7605,1,5,6,1830,WN,1
7609,1,5,6,1600,WN,1
7614,1,5,6,1040,WN,0
7616,1,5,6,1305,WN,0
7617,1,5,6,835,WN,0
7618,1,5,6,1630,WN,1
7623,1,5,6,1900,WN,1
7625,1,5,6,1105,WN,0
7626,1,5,6,805,WN,1
7627,1,5,6,1905,WN,0
7633,1,5,6,1455,WN,0
7635,1,5,6,1730,WN,0
7636,1,5,6,1245,WN,0
7637,1,5,6,1615,WN,0
7640,1,5,6,1030,WN,0
7643,1,5,6,1005,WN,1
7644,1,5,6,1250,WN,0
7645,1,5,6,1320,WN,0
7646,1,5,6,1440,WN,0
7647,1,5,6,1555,WN,0
7650,1,5,6,1920,WN,0
7651,1,5,6,1720,WN,0
7652,1,5,6,1625,WN,1
7653,1,5,6,1205,WN,1
7654,1,5,6,1120,WN,1
7657,1,5,6,1745,WN,0
7658,1,5,6,1840,WN,1
7661,1,5,6,1400,WN,1
7662,1,5,6,1820,WN,1
7663,1,5,6,1725,WN,0
7664,1,5,6,1145,WN,1
7667,1,5,6,1340,WN,0
7668,1,5,6,1515,WN,0
7669,1,5,6,1900,WN,0
7670,1,5,6,1610,WN,0
7671,1,5,6,1800,WN,0
7672,1,5,6,1410,WN,0
7674,1,5,6,1145,WN,0
7681,1,5,6,1640,WN,1
7682,1,5,6,1210,WN,1
7684,1,5,6,1835,WN,1
7686,1,5,6,1325,WN,0
7688,1,5,6,645,WN,0
7691,1,5,6,1135,WN,0
7694,1,5,6,1455,WN,0
7698,1,5,6,1400,WN,0
7699,1,5,6,1045,WN,0
7700,1,5,6,1540,WN,1
7702,1,5,6,1320,WN,0
7704,1,5,6,1525,WN,1
7705,1,5,6,1300,WN,1
7706,1,5,6,2050,WN,1
7709,1,5,6,1055,WN,0
7712,1,5,6,1335,WN,0
7713,1,5,6,1425,WN,1
7714,1,5,6,1905,WN,1
7715,1,5,6,1140,WN,1
7717,1,5,6,1105,WN,0
7718,1,5,6,1850,WN,0
7721,1,5,6,1420,WN,0
7722,1,5,6,1925,WN,0
7725,1,5,6,1740,WN,0
7726,1,5,6,1045,WN,1
7727,1,5,6,1315,WN,1
7729,1,5,6,1120,WN,0
7730,1,5,6,1840,WN,0
7731,1,5,6,1515,WN,0
7733,1,5,6,1805,WN,1
7734,1,5,6,1310,WN,1
7740,1,5,6,1040,WN,0
7745,1,5,6,1545,WN,1
7750,1,5,6,1505,WN,0
7751,1,5,6,1930,WN,1
7754,1,5,6,1255,WN,0
7757,1,5,6,1500,WN,0
7759,1,5,6,1520,WN,0
7761,1,5,6,1045,WN,1
7762,1,5,6,1915,WN,1
7767,1,5,6,1210,WN,1
7770,1,5,6,2050,WN,1
7772,1,5,6,1525,WN,1
7781,1,5,6,1720,WN,0
7782,1,5,6,1110,WN,1
7783,1,5,6,1450,WN,1
7784,1,5,6,1630,WN,0
7787,1,5,6,2015,WN,0
7788,1,5,6,1105,WN,1
7789,1,5,6,1600,WN,1
7790,1,5,6,1950,WN,0
7791,1,5,6,2005,WN,0
7792,1,5,6,1555,WN,0
7793,1,5,6,1255,WN,1
7794,1,5,6,950,WN,0
7795,1,5,6,1340,WN,1
7797,1,5,6,1545,WN,0
7798,1,5,6,1750,WN,0
7800,1,5,6,1835,WN,0
7801,1,5,6,1055,WN,0
7802,1,5,6,2010,WN,0
7803,1,5,6,1105,WN,1
7804,1,5,6,1210,WN,0
7805,1,5,6,1445,WN,1
7807,1,5,6,905,WN,0
7808,1,5,6,1945,WN,0
7810,1,5,6,1320,WN,0
7811,1,5,6,1540,WN,1
7812,1,5,6,950,WN,0
7813,1,5,6,1305,WN,0
7814,1,5,6,2025,WN,0
7815,1,5,6,1900,WN,0
7816,1,5,6,1500,WN,0
7819,1,5,6,1615,WN,1
7820,1,5,6,2000,WN,0
7822,1,5,6,1045,WN,0
7823,1,5,6,1725,WN,0
7825,1,5,6,1910,WN,1
7826,1,5,6,1345,WN,1
7828,1,5,6,1505,WN,0
7831,1,5,6,1240,WN,1
7832,1,5,6,1435,WN,0
7835,1,5,6,1545,WN,1
7839,1,5,6,2025,WN,1
7840,1,5,6,1815,WN,0
7841,1,5,6,1440,WN,0
7842,1,5,6,1040,WN,0
7843,1,5,6,1205,WN,0
7844,1,5,6,1735,WN,1
7845,1,5,6,1315,WN,1
7849,1,5,6,1955,WN,0
7850,1,5,6,1900,WN,0
7851,1,5,6,1240,WN,1
7852,1,5,6,1025,WN,0
7853,1,5,6,2000,WN,1
7854,1,5,6,1855,WN,1
7856,1,5,6,1050,WN,0
7857,1,5,6,1610,WN,0
7858,1,5,6,1230,WN,1
7861,1,5,6,1145,WN,0
7863,1,5,6,1715,WN,0
7865,1,5,6,1905,WN,1
7869,1,5,6,2025,WN,0
7870,1,5,6,1235,WN,1
7871,1,5,6,1515,WN,0
7875,1,5,6,1550,WN,1
7878,1,5,6,1720,WN,0
7879,1,5,6,1100,WN,0
7880,1,5,6,2020,WN,0
7885,1,5,6,1600,WN,0
7886,1,5,6,1310,WN,1
7888,1,5,6,940,WN,0
7889,1,5,6,2120,WN,1
7890,1,5,6,1430,WN,0
7892,1,5,6,2045,WN,0
7893,1,5,6,1355,WN,0
7894,1,5,6,1155,WN,0
7895,1,5,6,2010,WN,0
7897,1,5,6,1645,WN,1
7899,1,5,6,1730,WN,1
7902,1,5,6,1455,WN,1
7905,1,5,6,1615,WN,0
7906,1,5,6,1200,WN,0
7910,1,5,6,1935,WN,0
7911,1,5,6,1845,WN,0
7914,1,5,6,1415,WN,1
7915,1,5,6,1315,WN,0
7916,1,5,6,1845,WN,1
7917,1,5,6,1055,WN,0
7918,1,5,6,1655,WN,0
7919,1,5,6,1425,WN,0
7920,1,5,6,825,WN,1
7922,1,5,6,1240,WN,0
7923,1,5,6,1500,WN,0
7924,1,5,6,1810,WN,1
7925,1,5,6,1635,WN,0
7928,1,5,6,1515,WN,0
7930,1,5,6,1720,WN,0
7932,1,5,6,2040,WN,0
7933,1,5,6,1450,WN,1
7934,1,5,6,1705,WN,0
7935,1,5,6,1055,WN,1
7941,1,5,6,1645,WN,0
7944,1,5,6,1235,WN,0
7946,1,5,6,1755,WN,1
7947,1,5,6,1410,WN,1
7956,1,5,6,1325,WN,1
7957,1,5,6,1500,WN,1
7961,1,5,6,1105,WN,1
7962,1,5,6,1730,WN,0
7966,1,5,6,925,WN,0
7968,1,5,6,1455,WN,0
7971,1,5,6,720,WN,1
7972,1,5,6,1230,WN,0
7976,1,5,6,1545,WN,0
7977,1,5,6,1030,WN,0
7978,1,5,6,1925,WN,0
7981,1,5,6,1340,WN,0
7982,1,5,6,1540,WN,0
7984,1,5,6,1605,WN,1
7986,1,5,6,1335,WN,0
7990,1,5,6,1740,WN,0
7994,1,5,6,1520,WN,0
7997,1,5,6,1715,WN,1
7998,1,5,6,715,WN,1
8002,1,5,6,1835,WN,1
8012,1,5,6,1025,WN,0
8013,1,5,6,1910,WN,1
8014,1,5,6,1815,WN,1
8015,1,5,6,800,WN,0
8017,1,5,6,1255,WN,1
8020,1,5,6,1910,WN,1
8021,1,5,6,1115,WN,1
8022,1,5,6,1340,WN,1
8023,1,5,6,1725,WN,0
8024,1,5,6,855,WN,0
8026,1,5,6,730,WN,1
8027,1,5,6,1120,WN,0
8028,1,5,6,1855,WN,1
8029,1,5,6,705,WN,1
8030,1,5,6,1050,WN,1
8031,1,5,6,1015,WN,1
8033,1,5,6,1805,WN,1
8034,1,5,6,1125,WN,1
8036,1,5,6,1725,WN,0
8037,1,5,6,930,WN,1
8038,1,5,6,1135,WN,1
8043,1,5,6,850,WN,1
8044,1,5,6,1215,WN,1
8046,1,5,6,1240,WN,0
8049,1,5,6,1910,WN,1
8050,1,5,6,1430,WN,0
8058,1,5,6,1345,WN,0
8059,1,5,6,935,WN,1
8061,1,5,6,1525,WN,0
8062,1,5,6,1435,WN,1
8063,1,5,6,930,WN,0
8065,1,5,6,1225,WN,1
8066,1,5,6,1305,WN,0
8067,1,5,6,805,WN,1
8068,1,5,6,735,WN,0
8069,1,5,6,1520,WN,0
8070,1,5,6,920,WN,1
8071,1,5,6,1025,WN,0
8072,1,5,6,1725,WN,0
8073,1,5,6,1355,WN,0
8074,1,5,6,1555,WN,1
8075,1,5,6,1800,WN,0
8076,1,5,6,2030,WN,0
8077,1,5,6,1900,WN,1
8078,1,5,6,1640,WN,1
8079,1,5,6,1200,WN,1
8080,1,5,6,915,WN,0
8081,1,5,6,1845,WN,0
8083,1,5,6,1855,WN,0
8084,1,5,6,1250,WN,1
8085,1,5,6,1610,WN,1
8086,1,5,6,1330,WN,1
8087,1,5,6,1120,WN,0
8088,1,5,6,1925,WN,0
8089,1,5,6,1705,WN,1
8090,1,5,6,2035,WN,1
8091,1,5,6,840,WN,1
8092,1,5,6,1505,WN,1
8093,1,5,6,1430,WN,0
8094,1,5,6,1540,WN,1
8095,1,5,6,1255,WN,0
8096,1,5,6,925,WN,0
8097,1,5,6,1740,WN,1
8098,1,5,6,1810,WN,1
8099,1,5,6,1050,WN,1
8100,1,5,6,1200,WN,0
8102,1,5,6,1235,WN,0
8104,1,5,6,1610,WN,1
8105,1,5,6,820,WN,0
8107,1,5,6,1800,WN,0
8108,1,5,6,1145,WN,1
8109,1,5,6,1415,WN,0
8110,1,5,6,1720,WN,0
8112,1,5,6,925,WN,1
8113,1,5,6,1755,WN,0
8116,1,5,6,1230,WN,0
8117,1,5,6,1720,WN,0
8118,1,5,6,1015,WN,0
8120,1,5,6,1910,WN,0
8122,1,5,6,1210,WN,1
8123,1,5,6,1430,WN,0
8124,1,5,6,1110,WN,1
8126,1,5,6,1730,WN,0
8127,1,5,6,1855,WN,1
8128,1,5,6,1650,WN,1
8130,1,5,6,1230,WN,1
8131,1,5,6,1340,WN,1
8132,1,5,6,1710,WN,0
8133,1,5,6,1530,WN,0
8134,1,5,6,1620,WN,1
8135,1,5,6,1930,WN,1
8137,1,5,6,1115,WN,0
8139,1,5,6,1815,WN,1
8140,1,5,6,1210,WN,1
8141,1,5,6,2110,WN,1
8142,1,5,6,1505,WN,1
8147,1,5,6,1720,WN,1
8149,1,5,6,920,WN,1
8155,1,5,6,1535,WN,0
8159,1,5,6,1715,WN,0
8163,1,5,6,1935,WN,1
8169,1,5,6,1715,WN,1
8173,1,5,6,1245,WN,0
8181,1,5,6,1235,WN,1
8182,1,5,6,1620,WN,1
8186,1,5,6,1605,WN,0
8188,1,5,6,1730,WN,1
8189,1,5,6,1700,WN,0
8195,1,5,6,1655,WN,1
8199,1,5,6,1405,WN,0
8202,1,5,6,1255,WN,0
8203,1,5,6,1925,WN,1
8207,1,5,6,2010,WN,0
8208,1,5,6,1640,WN,1
8211,1,5,6,1125,WN,0
8212,1,5,6,1300,WN,1
8215,1,5,6,1055,WN,0
8216,1,5,6,1210,WN,0
8219,1,5,6,2100,WN,0
8220,1,5,6,1540,WN,1
8221,1,5,6,1825,WN,1
8223,1,5,6,1455,WN,0
8227,1,5,6,750,WN,1
8228,1,5,6,1840,WN,1
8229,1,5,6,1530,WN,0
8230,1,5,6,810,WN,0
8231,1,5,6,1820,WN,1
8232,1,5,6,1100,WN,1
8233,1,5,6,1500,WN,1
8234,1,5,6,1710,WN,1
8235,1,5,6,1925,WN,0
8236,1,5,6,1120,WN,1
8238,1,5,6,1440,WN,1
8239,1,5,6,1620,WN,0
8240,1,5,6,1805,WN,1
8241,1,5,6,850,WN,1
8242,1,5,6,1050,WN,0
8243,1,5,6,1615,WN,0
8246,1,5,6,1430,WN,0
8247,1,5,6,1310,WN,1
8249,1,5,6,1635,WN,0
8250,1,5,6,1040,WN,0
8252,1,5,6,1555,WN,1
8253,1,5,6,1925,WN,0
8254,1,5,6,1220,WN,1
8257,1,5,6,1955,WN,1
8258,1,5,6,1510,WN,1
8259,1,5,6,1005,WN,0
8260,1,5,6,1740,WN,0
8261,1,5,6,1145,WN,0
8262,1,5,6,1410,WN,1
8264,1,5,6,1220,WN,0
8266,1,5,6,920,WN,1
8267,1,5,6,1700,WN,1
8268,1,5,6,1955,WN,0
8269,1,5,6,1410,WN,0
8270,1,5,6,1840,WN,1
8271,1,5,6,1355,WN,0
8272,1,5,6,1125,WN,0
8273,1,5,6,1855,WN,1
8274,1,5,6,1010,WN,0
8276,1,5,6,1605,WN,1
8277,1,5,6,1710,WN,0
8278,1,5,6,1425,WN,0
8280,1,5,6,1515,WN,0
8282,1,5,6,1035,WN,0
8283,1,5,6,1610,WN,0
8284,1,5,6,1835,WN,0
8285,1,5,6,1235,WN,0
8287,1,5,6,1345,WN,0
8288,1,5,6,1630,WN,0
8290,1,5,6,1210,WN,1
8291,1,5,6,1650,WN,0
8292,1,5,6,2110,WN,0
8294,1,5,6,1300,WN,0
8295,1,5,6,1825,WN,0
8297,1,5,6,2035,WN,0
8298,1,5,6,1645,WN,0
8299,1,5,6,1125,WN,0
8300,1,5,6,1025,WN,0
8302,1,5,6,1925,WN,0
8303,1,5,6,1320,WN,0
8304,1,5,6,1125,WN,0
8305,1,5,6,1805,WN,0
8306,1,5,6,2005,WN,0
8307,1,5,6,1535,WN,1
8309,1,5,6,1300,WN,1
8310,1,5,6,1830,WN,0
8311,1,5,6,1950,WN,0
8312,1,5,6,1135,WN,0
8314,1,5,6,1340,WN,1
8315,1,5,6,1545,WN,0
8316,1,5,6,1740,WN,0
8317,1,5,6,1520,WN,0
8318,1,5,6,855,WN,0
8319,1,5,6,1625,WN,0
8320,1,5,6,1030,WN,1
8323,1,5,6,1355,WN,0
8325,1,5,6,1845,WN,0
8326,1,5,6,1220,WN,0
8327,1,5,6,1005,WN,0
8328,1,5,6,2045,WN,1
8329,1,5,6,1255,WN,0
8330,1,5,6,1855,WN,0
8331,1,5,6,1640,WN,0
8332,1,5,6,1430,WN,0
8333,1,5,6,750,WN,0
8334,1,5,6,1940,WN,0
8335,1,5,6,1355,WN,0
8336,1,5,6,1710,WN,0
8337,1,5,6,1010,WN,0
8338,1,5,6,1625,WN,0
8339,1,5,6,830,WN,0
8340,1,5,6,1415,WN,0
8341,1,5,6,1055,WN,0
8342,1,5,6,1725,WN,0
8343,1,5,6,1815,WN,0
8344,1,5,6,1205,WN,0
8345,1,5,6,1345,WN,0
8346,1,5,6,830,WN,0
8347,1,5,6,1515,WN,1
8348,1,5,6,1115,WN,0
8349,1,5,6,1940,WN,0
8350,1,5,6,1120,WN,0
8351,1,5,6,1115,WN,1
8352,1,5,6,1645,WN,0
8353,1,5,6,1130,WN,0
8354,1,5,6,1605,WN,0
8357,1,5,6,1225,WN,0
8358,1,5,6,1545,WN,0
8361,1,5,6,1615,WN,0
8362,1,5,6,1935,WN,0
8363,1,5,6,840,WN,0
8364,1,5,6,1410,WN,0
8365,1,5,6,1335,WN,0
8366,1,5,6,1920,WN,0
8367,1,5,6,1810,WN,0
8368,1,5,6,1120,WN,0
8370,1,5,6,1310,WN,0
8372,1,5,6,1720,WN,0
8373,1,5,6,745,WN,0
8375,1,5,6,1915,WN,0
8376,1,5,6,1610,WN,0
8381,1,5,6,1310,WN,0
8382,1,5,6,1105,WN,0
8383,1,5,6,1550,WN,0
8384,1,5,6,1200,WN,1
8385,1,5,6,1940,WN,0
8386,1,5,6,1710,WN,0
8387,1,5,6,1430,WN,0
8388,1,5,6,1705,WN,0
8390,1,5,6,1330,WN,0
8391,1,5,6,1105,WN,0
8392,1,5,6,1855,WN,0
8393,1,5,6,1940,WN,0
8395,1,5,6,1625,WN,0
8396,1,5,6,1000,WN,0
8397,1,5,6,1220,WN,0
8399,1,5,6,1710,WN,0
8400,1,5,6,1245,WN,0
8402,1,5,6,1200,WN,0
8403,1,5,6,1410,WN,0
8406,1,5,6,1920,WN,0
8407,1,5,6,1540,WN,0
8409,1,5,6,1755,WN,1
8410,1,5,6,1315,WN,0
8413,1,5,6,1315,WN,0
8415,1,5,6,1715,WN,0
8418,1,5,6,1005,WN,0
8419,1,5,6,1800,WN,0
8420,1,5,6,1525,WN,0
8421,1,5,6,1955,WN,0
8423,1,5,6,2000,WN,0
8425,1,5,6,1505,WN,0
8428,1,5,6,1555,WN,0
8430,1,5,6,1225,WN,0
8432,1,5,6,1440,WN,1
8433,1,5,6,1900,WN,0
8435,1,5,6,1815,WN,0
8438,1,5,6,1555,WN,0
8439,1,5,6,1405,WN,0
8444,1,5,6,1730,WN,0
8445,1,5,6,2100,WN,0
8446,1,5,6,1920,WN,0
8447,1,5,6,1420,WN,0
8451,1,5,6,1950,WN,0
8453,1,5,6,1905,WN,0
8463,1,5,6,1520,WN,0
8465,1,5,6,1440,WN,0
8468,1,5,6,1735,WN,0
8471,1,5,6,1450,WN,1
8475,1,5,6,1730,WN,0
8477,1,5,6,1535,WN,0
8478,1,5,6,2010,WN,0
8481,1,5,6,1650,WN,0
8488,1,5,6,1525,WN,0
8493,1,5,6,1820,WN,0
8496,1,5,6,1510,WN,0
8498,1,5,6,1950,WN,0
8500,1,5,6,1735,WN,0
8502,1,5,6,1630,WN,0
8505,1,5,6,1535,WN,0
8506,1,5,6,1755,WN,1
8507,1,5,6,940,WN,0
8508,1,5,6,1050,WN,0
8509,1,5,6,1525,WN,0
8512,1,5,6,2015,WN,0
8513,1,5,6,1250,WN,0
8514,1,5,6,740,WN,0
8515,1,5,6,925,WN,0
8516,1,5,6,1720,WN,0
8518,1,5,6,1515,WN,0
8519,1,5,6,1600,WN,0
8524,1,5,6,1955,WN,0
8526,1,5,6,2010,WN,1
8529,1,5,6,1645,WN,0
8530,1,5,6,1435,WN,0
8531,1,5,6,2015,WN,0
8532,1,5,6,1245,WN,0
8534,1,5,6,920,WN,1
8535,1,5,6,1115,WN,0
8537,1,5,6,1905,WN,0
8542,1,5,6,1000,WN,0
8547,1,5,6,1440,WN,0
8552,1,5,6,1555,WN,0
8554,1,5,6,2120,WN,0
8556,1,5,6,1315,WN,0
8559,1,5,6,2010,WN,0
8562,1,5,6,1635,WN,0
8563,1,5,6,2110,WN,0
8565,1,5,6,1620,WN,0
8568,1,5,6,1555,WN,0
8575,1,5,6,1845,WN,0
8579,1,5,6,1800,WN,0
8582,1,5,6,1535,WN,0
8583,1,5,6,1230,WN,0
8588,1,5,6,1925,WN,1
8594,1,5,6,1350,WN,0
8597,1,5,6,1735,WN,0
8599,1,5,6,1100,WN,0
8602,1,5,6,1610,WN,0
8603,1,5,6,1935,WN,0
8604,1,5,6,1625,WN,0
8606,1,5,6,1335,WN,0
8608,1,5,6,1325,WN,0
8612,1,5,6,1850,WN,0
8613,1,5,6,1455,WN,1
8614,1,6,7,1845,WN,0
8616,1,6,7,1435,WN,1
8618,1,6,7,2015,WN,1
8619,1,6,7,1630,WN,0
8620,1,6,7,1130,WN,0
8621,1,6,7,1810,WN,1
8623,1,6,7,1710,WN,0
8625,1,6,7,1645,WN,1
8627,1,6,7,1140,WN,1
8628,1,6,7,1735,WN,0
8629,1,6,7,1005,WN,0
8631,1,6,7,1845,WN,0
8634,1,6,7,2020,WN,0
8635,1,6,7,950,WN,0
8637,1,6,7,1755,WN,0
8639,1,6,7,1200,WN,0
8640,1,6,7,1500,WN,0
8642,1,6,7,2005,WN,0
8643,1,6,7,1530,WN,0
8644,1,6,7,1610,WN,0
8646,1,6,7,1855,WN,0
8650,1,6,7,1500,WN,0
8651,1,6,7,1320,WN,0
8652,1,6,7,1925,WN,0
8653,1,6,7,1800,WN,0
8657,1,6,7,1525,WN,0
8659,1,6,7,1600,WN,0
8660,1,6,7,2045,WN,0
8662,1,6,7,1825,WN,0
8664,1,6,7,1220,WN,0
8665,1,6,7,1815,WN,0
8668,1,6,7,1910,WN,0
8669,1,6,7,1520,WN,0
8671,1,6,7,1040,WN,0
8672,1,6,7,1440,WN,0
8673,1,6,7,1725,WN,1
8674,1,6,7,1020,WN,0
8675,1,6,7,1325,WN,0
8677,1,6,7,1005,WN,0
8679,1,6,7,1515,WN,0
8680,1,6,7,830,WN,0
8681,1,6,7,2055,WN,0
8682,1,6,7,1135,WN,0
8684,1,6,7,810,WN,0
8687,1,6,7,1605,WN,1
8691,1,6,7,1355,WN,1
8694,1,6,7,1615,WN,1
8695,1,6,7,2015,WN,0
8697,1,6,7,1540,WN,1
8700,1,6,7,1920,WN,0
8703,1,6,7,1415,WN,0
8707,1,6,7,1355,WN,0
8712,1,6,7,2045,WN,0
8717,1,6,7,1435,WN,0
8718,1,6,7,1705,WN,0
8720,1,6,7,1945,WN,0
8723,1,6,7,1910,WN,1
8726,1,6,7,2025,WN,1
8731,1,6,7,1925,WN,0
8739,1,6,7,1740,WN,1
8741,1,6,7,1520,WN,0
8744,1,6,7,1530,WN,0
8747,1,6,7,1355,WN,0
8749,1,6,7,1515,WN,0
8750,1,6,7,1330,WN,0
8753,1,6,7,1835,WN,0
8756,1,6,7,700,WN,0
8757,1,6,7,1945,WN,0
8758,1,6,7,1205,WN,0
